version,status,timestamp,latitude,longitude,altitude,heading,latitude_sigma,longitude_sigma,altitude_sigma,heading_sigma,quality,number_of_satellites,HDOP
0,0,2903329,37.529372187,126.517454654,0,129.003189087,0,0,0,0,0,0,0
0,0,2913639,37.5293721786,126.517454641,0,129.002990723,0,0,0,0,0,0,0
0,0,2923364,37.5293721704,126.517454628,0,129.000595093,0,0,0,0,0,0,0
0,0,2933532,37.5293721617,126.517454615,0,129.001739502,0,0,0,0,0,0,0
0,0,2943442,37.5293721529,126.517454601,0,129.004714966,0,0,0,0,0,0,0
0,0,2953432,37.5293721438,126.517454587,0,129.000839233,0,0,0,0,0,0,0
0,0,2963405,37.5293721345,126.517454572,0,129.0027771,0,0,0,0,0,0,0
0,0,2973416,37.5293721249,126.517454558,0,128.999862671,0,0,0,0,0,0,0
0,0,2983470,37.529372115,126.517454542,0,129.000946045,0,0,0,0,0,0,0
0,0,2993360,37.5293721051,126.517454527,0,128.999664307,0,0,0,0,0,0,0
0,0,3003354,37.5293720949,126.517454511,0,129.001403809,0,0,0,0,0,0,0
0,0,3013412,37.5293720843,126.517454495,0,128.998718262,0,0,0,0,0,0,0
0,0,3023333,37.5293720736,126.517454478,0,128.999786377,0,0,0,0,0,0,0
0,0,3033519,37.5293720625,126.517454461,0,129.001556396,0,0,0,0,0,0,0
0,0,3043678,37.5293720511,126.517454443,0,128.99899292,0,0,0,0,0,0,0
0,0,3053392,37.52937204,126.517454426,0,128.997573853,0,0,0,0,0,0,0
0,0,3063601,37.529372028,126.517454407,0,129.000686646,0,0,0,0,0,0,0
0,0,3073424,37.5293720163,126.517454389,0,129.001953125,0,0,0,0,0,0,0
0,0,3083501,37.529372004,126.51745437,0,128.997161865,0,0,0,0,0,0,0
0,0,3093370,37.5293719917,126.517454351,0,128.995925903,0,0,0,0,0,0,0
0,0,3103507,37.5293719789,126.517454331,0,128.995880127,0,0,0,0,0,0,0
0,0,3113339,37.5293719663,126.517454312,0,128.993835449,0,0,0,0,0,0,0
0,0,3123363,37.5293719532,126.517454291,0,128.995285034,0,0,0,0,0,0,0
0,0,3133465,37.5293719398,126.51745427,0,128.992156982,0,0,0,0,0,0,0
0,0,3143383,37.5293719263,126.51745425,0,128.993164062,0,0,0,0,0,0,0
0,0,3153354,37.5293719126,126.517454228,0,128.991897583,0,0,0,0,0,0,0
0,0,3163397,37.5293718986,126.517454207,0,128.989730835,0,0,0,0,0,0,0
0,0,3173732,37.529371884,126.517454184,0,128.991851807,0,0,0,0,0,0,0
0,0,3183478,37.52937187,126.517454162,0,128.991012573,0,0,0,0,0,0,0
0,0,3193627,37.5293718552,126.517454139,0,128.98890686,0,0,0,0,0,0,0
0,0,3203364,37.5293718407,126.517454117,0,128.989746094,0,0,0,0,0,0,0
0,0,3213541,37.5293718254,126.517454093,0,128.987487793,0,0,0,0,0,0,0
0,0,3223381,37.5293718104,126.51745407,0,128.988296509,0,0,0,0,0,0,0
0,0,3233454,37.5293717949,126.517454046,0,128.9868927,0,0,0,0,0,0,0
0,0,3243370,37.5293717793,126.517454022,0,128.986434937,0,0,0,0,0,0,0
0,0,3253423,37.5293717632,126.517453997,0,128.984863281,0,0,0,0,0,0,0
0,0,3263361,37.5293717471,126.517453972,0,128.982208252,0,0,0,0,0,0,0
0,0,3273341,37.5293717307,126.517453946,0,128.982681274,0,0,0,0,0,0,0
0,0,3283884,37.5293717131,126.517453919,0,128.984100342,0,0,0,0,0,0,0
0,0,3293437,37.529371697,126.517453894,0,128.981964111,0,0,0,0,0,0,0
0,0,3303789,37.5293716793,126.517453866,0,128.980575562,0,0,0,0,0,0,0
0,0,3313476,37.5293716625,126.51745384,0,128.980484009,0,0,0,0,0,0,0
0,0,3323695,37.5293716446,126.517453813,0,128.981033325,0,0,0,0,0,0,0
0,0,3333352,37.5293716274,126.517453786,0,128.98147583,0,0,0,0,0,0,0
0,0,3343606,37.529371609,126.517453757,0,128.980880737,0,0,0,0,0,0,0
0,0,3353456,37.5293715911,126.51745373,0,128.979721069,0,0,0,0,0,0,0
0,0,3363541,37.5293715726,126.517453701,0,128.976043701,0,0,0,0,0,0,0
0,0,3373355,37.5293715543,126.517453673,0,128.976852417,0,0,0,0,0,0,0
0,0,3383475,37.5293715353,126.517453643,0,128.974807739,0,0,0,0,0,0,0
0,0,3393398,37.5293715164,126.517453614,0,128.973175049,0,0,0,0,0,0,0
0,0,3403418,37.5293714971,126.517453584,0,128.974029541,0,0,0,0,0,0,0
0,0,3413346,37.5293714778,126.517453554,0,128.974319458,0,0,0,0,0,0,0
0,0,3423333,37.5293714581,126.517453523,0,128.972213745,0,0,0,0,0,0,0
0,0,3433413,37.5293714379,126.517453492,0,128.970169067,0,0,0,0,0,0,0
0,0,3443437,37.5293714176,126.51745346,0,128.971221924,0,0,0,0,0,0,0
0,0,3453747,37.5293713965,126.517453428,0,128.968612671,0,0,0,0,0,0,0
0,0,3463405,37.5293713765,126.517453396,0,128.967971802,0,0,0,0,0,0,0
0,0,3473655,37.529371355,126.517453363,0,128.966171265,0,0,0,0,0,0,0
0,0,3483319,37.5293713344,126.517453331,0,128.964797974,0,0,0,0,0,0,0
0,0,3493592,37.5293713123,126.517453297,0,128.965805054,0,0,0,0,0,0,0
0,0,3503335,37.5293712911,126.517453264,0,128.963409424,0,0,0,0,0,0,0
0,0,3513508,37.5293712687,126.517453229,0,128.962188721,0,0,0,0,0,0,0
0,0,3523400,37.5293712467,126.517453195,0,128.96194458,0,0,0,0,0,0,0
0,0,3533401,37.5293712242,126.51745316,0,128.960418701,0,0,0,0,0,0,0
0,0,3543461,37.5293712014,126.517453125,0,128.959960938,0,0,0,0,0,0,0
0,0,3553411,37.5293711786,126.517453089,0,128.958984375,0,0,0,0,0,0,0
0,0,3563452,37.5293711553,126.517453053,0,128.956817627,0,0,0,0,0,0,0
0,0,3573416,37.5293711321,126.517453017,0,128.957794189,0,0,0,0,0,0,0
0,0,3583809,37.5293711075,126.517452979,0,128.957214355,0,0,0,0,0,0,0
0,0,3593417,37.5293710846,126.517452943,0,128.953399658,0,0,0,0,0,0,0
0,0,3603699,37.5293710599,126.517452905,0,128.955078125,0,0,0,0,0,0,0
0,0,3613331,37.5293710365,126.517452869,0,128.952575684,0,0,0,0,0,0,0
0,0,3623620,37.5293710113,126.517452829,0,128.950073242,0,0,0,0,0,0,0
0,0,3633349,37.5293709873,126.517452792,0,128.948913574,0,0,0,0,0,0,0
0,0,3643512,37.5293709619,126.517452753,0,128.948684692,0,0,0,0,0,0,0
0,0,3653354,37.529370937,126.517452714,0,128.947219849,0,0,0,0,0,0,0
0,0,3663434,37.5293709114,126.517452674,0,128.945907593,0,0,0,0,0,0,0
0,0,3673452,37.5293708856,126.517452634,0,128.946609497,0,0,0,0,0,0,0
0,0,3683387,37.5293708598,126.517452594,0,128.946136475,0,0,0,0,0,0,0
0,0,3693424,37.5293708336,126.517452553,0,128.941665649,0,0,0,0,0,0,0
0,0,3703381,37.5293708072,126.517452512,0,128.939025879,0,0,0,0,0,0,0
0,0,3713585,37.52937078,126.51745247,0,128.943862915,0,0,0,0,0,0,0
0,0,3723332,37.5293707538,126.517452429,0,128.937286377,0,0,0,0,0,0,0
0,0,3733768,37.5293707255,126.517452385,0,128.937896729,0,0,0,0,0,0,0
0,0,3743368,37.5293706992,126.517452345,0,128.936080933,0,0,0,0,0,0,0
0,0,3753656,37.5293706708,126.5174523,0,128.936355591,0,0,0,0,0,0,0
0,0,3763463,37.5293706435,126.517452258,0,128.931808472,0,0,0,0,0,0,0
0,0,3773594,37.529370615,126.517452214,0,128.931869507,0,0,0,0,0,0,0
0,0,3784201,37.5293705849,126.517452167,0,128.931213379,0,0,0,0,0,0,0
0,0,3793511,37.5293705583,126.517452126,0,128.93196106,0,0,0,0,0,0,0
0,0,3803486,37.5293705296,126.517452081,0,128.927276611,0,0,0,0,0,0,0
0,0,3813384,37.5293705009,126.517452036,0,128.923217773,0,0,0,0,0,0,0
0,0,3823438,37.5293704715,126.517451991,0,128.925384521,0,0,0,0,0,0,0
0,0,3833435,37.529370442,126.517451945,0,128.923080444,0,0,0,0,0,0,0
0,0,3843369,37.5293704125,126.517451899,0,128.92250061,0,0,0,0,0,0,0
0,0,3853557,37.529370382,126.517451851,0,128.919113159,0,0,0,0,0,0,0
0,0,3863817,37.5293703511,126.517451803,0,128.918655396,0,0,0,0,0,0,0
0,0,3873376,37.5293703221,126.517451758,0,128.915390015,0,0,0,0,0,0,0
0,0,3883734,37.5293702904,126.517451709,0,128.915222168,0,0,0,0,0,0,0
0,0,3893424,37.5293702606,126.517451663,0,128.911804199,0,0,0,0,0,0,0
0,0,3903638,37.5293702289,126.517451613,0,128.91166687,0,0,0,0,0,0,0
0,0,3913733,37.5293701974,126.517451564,0,128.908935547,0,0,0,0,0,0,0
0,0,3923541,37.5293701665,126.517451516,0,128.907150269,0,0,0,0,0,0,0
0,0,3933353,37.5293701354,126.517451468,0,128.906478882,0,0,0,0,0,0,0
0,0,3943453,37.5293701032,126.517451418,0,128.90536499,0,0,0,0,0,0,0
0,0,3953356,37.5293700713,126.517451368,0,128.902877808,0,0,0,0,0,0,0
0,0,3963349,37.5293700389,126.517451318,0,128.904067993,0,0,0,0,0,0,0
0,0,3973415,37.5293700061,126.517451267,0,128.90071106,0,0,0,0,0,0,0
0,0,3983526,37.5293699729,126.517451215,0,128.896835327,0,0,0,0,0,0,0
0,0,3993354,37.5293699404,126.517451164,0,128.896362305,0,0,0,0,0,0,0
0,0,4003388,37.5293699069,126.517451112,0,128.896087646,0,0,0,0,0,0,0
0,0,4013340,37.5293698735,126.51745106,0,128.89503479,0,0,0,0,0,0,0
0,0,4023335,37.5293698396,126.517451008,0,128.890640259,0,0,0,0,0,0,0
0,0,4033723,37.5293698043,126.517450953,0,128.892929077,0,0,0,0,0,0,0
0,0,4043440,37.529369771,126.517450901,0,128.890228271,0,0,0,0,0,0,0
0,0,4053648,37.5293697358,126.517450846,0,128.885650635,0,0,0,0,0,0,0
0,0,4063288,37.5293697024,126.517450794,0,128.88583374,0,0,0,0,0,0,0
0,0,4073564,37.5293696665,126.517450738,0,128.886322021,0,0,0,0,0,0,0
0,0,4083746,37.5293696307,126.517450682,0,128.886199951,0,0,0,0,0,0,0
0,0,4093394,37.5293695965,126.517450629,0,128.885040283,0,0,0,0,0,0,0
0,0,4103422,37.5293695608,126.517450574,0,128.88420105,0,0,0,0,0,0,0
0,0,4113359,37.5293695252,126.517450518,0,128.879150391,0,0,0,0,0,0,0
0,0,4123412,37.529369489,126.517450462,0,128.879959106,0,0,0,0,0,0,0
0,0,4133360,37.5293694529,126.517450405,0,128.878692627,0,0,0,0,0,0,0
0,0,4143345,37.5293694164,126.517450349,0,128.877456665,0,0,0,0,0,0,0
0,0,4153393,37.5293693795,126.517450291,0,128.879135132,0,0,0,0,0,0,0
0,0,4163769,37.5293693411,126.517450231,0,128.876144409,0,0,0,0,0,0,0
0,0,4173332,37.5293693055,126.517450176,0,128.877532959,0,0,0,0,0,0,0
0,0,4183659,37.5293692668,126.517450116,0,128.873214722,0,0,0,0,0,0,0
0,0,4193353,37.5293692302,126.517450059,0,128.874984741,0,0,0,0,0,0,0
0,0,4203564,37.5293691915,126.517449998,0,128.870742798,0,0,0,0,0,0,0
0,0,4213422,37.5293691539,126.51744994,0,128.871353149,0,0,0,0,0,0,0
0,0,4223458,37.5293691154,126.51744988,0,128.869720459,0,0,0,0,0,0,0
0,0,4233380,37.529369077,126.51744982,0,128.869613647,0,0,0,0,0,0,0
0,0,4243380,37.5293690382,126.51744976,0,128.866668701,0,0,0,0,0,0,0
0,0,4253328,37.5293689993,126.517449699,0,128.862915039,0,0,0,0,0,0,0
0,0,4263407,37.5293689598,126.517449637,0,128.863052368,0,0,0,0,0,0,0
0,0,4273368,37.5293689204,126.517449576,0,128.862701416,0,0,0,0,0,0,0
0,0,4283360,37.5293688808,126.517449514,0,128.860839844,0,0,0,0,0,0,0
0,0,4293821,37.529368839,126.517449449,0,128.856521606,0,0,0,0,0,0,0
0,0,4303435,37.5293688005,126.517449389,0,128.856384277,0,0,0,0,0,0,0
0,0,4314104,37.5293687575,126.517449322,0,128.853347778,0,0,0,0,0,0,0
0,0,4323379,37.5293687199,126.517449264,0,128.850784302,0,0,0,0,0,0,0
0,0,4333616,37.5293686782,126.517449199,0,128.849960327,0,0,0,0,0,0,0
0,0,4343378,37.5293686383,126.517449136,0,128.849075317,0,0,0,0,0,0,0
0,0,4353522,37.5293685965,126.517449071,0,128.846923828,0,0,0,0,0,0,0
0,0,4363462,37.5293685554,126.517449007,0,128.843658447,0,0,0,0,0,0,0
0,0,4373429,37.5293685139,126.517448942,0,128.845367432,0,0,0,0,0,0,0
0,0,4383492,37.5293684719,126.517448877,0,128.844924927,0,0,0,0,0,0,0
0,0,4393415,37.5293684302,126.517448812,0,128.842910767,0,0,0,0,0,0,0
0,0,4403542,37.5293683874,126.517448745,0,128.838302612,0,0,0,0,0,0,0
0,0,4413627,37.5293683446,126.517448678,0,128.837600708,0,0,0,0,0,0,0
0,0,4423416,37.5293683028,126.517448613,0,128.836227417,0,0,0,0,0,0,0
0,0,4433329,37.5293682603,126.517448547,0,128.834228516,0,0,0,0,0,0,0
0,0,4443771,37.5293682152,126.517448477,0,128.833404541,0,0,0,0,0,0,0
0,0,4453391,37.5293681735,126.517448412,0,128.830841064,0,0,0,0,0,0,0
0,0,4463667,37.5293681287,126.517448342,0,128.833267212,0,0,0,0,0,0,0
0,0,4473346,37.5293680863,126.517448276,0,128.832443237,0,0,0,0,0,0,0
0,0,4483575,37.5293680413,126.517448205,0,128.827392578,0,0,0,0,0,0,0
0,0,4493341,37.5293679982,126.517448138,0,128.826446533,0,0,0,0,0,0,0
0,0,4503472,37.5293679532,126.517448068,0,128.827545166,0,0,0,0,0,0,0
0,0,4513346,37.5293679091,126.517447999,0,128.825317383,0,0,0,0,0,0,0
0,0,4523456,37.5293678638,126.517447928,0,128.825805664,0,0,0,0,0,0,0
0,0,4533359,37.5293678192,126.517447859,0,128.823974609,0,0,0,0,0,0,0
0,0,4543407,37.5293677739,126.517447788,0,128.821228027,0,0,0,0,0,0,0
0,0,4553350,37.5293677288,126.517447718,0,128.822799683,0,0,0,0,0,0,0
0,0,4563351,37.5293676832,126.517447647,0,128.818634033,0,0,0,0,0,0,0
0,0,4573717,37.5293676358,126.517447573,0,128.818618774,0,0,0,0,0,0,0
0,0,4583488,37.529367591,126.517447503,0,128.817016602,0,0,0,0,0,0,0
0,0,4593745,37.5293675437,126.517447429,0,128.815261841,0,0,0,0,0,0,0
0,0,4603494,37.5293674986,126.517447358,0,128.814041138,0,0,0,0,0,0,0
0,0,4613638,37.5293674514,126.517447285,0,128.811050415,0,0,0,0,0,0,0
0,0,4623345,37.529367406,126.517447214,0,128.811782837,0,0,0,0,0,0,0
0,0,4633555,37.5293673581,126.517447139,0,128.811187744,0,0,0,0,0,0,0
0,0,4643432,37.5293673115,126.517447066,0,128.80947876,0,0,0,0,0,0,0
0,0,4653437,37.5293672641,126.517446992,0,128.807678223,0,0,0,0,0,0,0
0,0,4663399,37.5293672167,126.517446918,0,128.806182861,0,0,0,0,0,0,0
0,0,4673364,37.5293671691,126.517446844,0,128.80557251,0,0,0,0,0,0,0
0,0,4683336,37.5293671212,126.517446769,0,128.805511475,0,0,0,0,0,0,0
0,0,4693427,37.5293670725,126.517446693,0,128.805358887,0,0,0,0,0,0,0
0,0,4703338,37.5293670245,126.517446618,0,128.801300049,0,0,0,0,0,0,0
0,0,4714046,37.5293669724,126.517446537,0,128.80128479,0,0,0,0,0,0,0
0,0,4723781,37.5293669249,126.517446463,0,128.801528931,0,0,0,0,0,0,0
0,0,4733401,37.5293668777,126.517446389,0,128.799865723,0,0,0,0,0,0,0
0,0,4743705,37.529366827,126.51744631,0,128.798843384,0,0,0,0,0,0,0
0,0,4753381,37.5293667792,126.517446235,0,128.795852661,0,0,0,0,0,0,0
0,0,4763581,37.5293667286,126.517446156,0,128.79574585,0,0,0,0,0,0,0
0,0,4773323,37.52936668,126.51744608,0,128.796020508,0,0,0,0,0,0,0
0,0,4784215,37.5293666254,126.517445995,0,128.791397095,0,0,0,0,0,0,0
0,0,4793423,37.5293665791,126.517445923,0,128.790847778,0,0,0,0,0,0,0
0,0,4803420,37.5293665286,126.517445844,0,128.788009644,0,0,0,0,0,0,0
0,0,4813415,37.5293664778,126.517445764,0,128.785766602,0,0,0,0,0,0,0
0,0,4823390,37.5293664269,126.517445685,0,128.785629272,0,0,0,0,0,0,0
0,0,4833447,37.5293663753,126.517445604,0,128.784957886,0,0,0,0,0,0,0
0,0,4843395,37.529366324,126.517445524,0,128.778762817,0,0,0,0,0,0,0
0,0,4853846,37.5293662698,126.517445439,0,128.779708862,0,0,0,0,0,0,0
0,0,4863441,37.5293662199,126.517445361,0,128.778884888,0,0,0,0,0,0,0
0,0,4873759,37.5293661659,126.517445277,0,128.777938843,0,0,0,0,0,0,0
0,0,4883476,37.5293661148,126.517445197,0,128.774902344,0,0,0,0,0,0,0
0,0,4893654,37.5293660611,126.517445113,0,128.77520752,0,0,0,0,0,0,0
0,0,4903319,37.5293660098,126.517445033,0,128.775375366,0,0,0,0,0,0,0
0,0,4913594,37.529365955,126.517444947,0,128.773925781,0,0,0,0,0,0,0
