version,status,timestamp,speed_x,speed_y,speed_z,acceleration_x,acceleration_y,acceleration_z,roll_rate,pitch_rate,yaw_rate,speed_x_sigma,speed_y_sigma,speed_z_sigma,acceleration_x_sigma,acceleration_y_sigma,acceleration_z_sigma,roll_rate_sigma,pitch_rate_sigma,yaw_rate_sigma
0,0,1553345,0.009104944766,0,0.002499999944,-0.02318834513,0.01643465273,9.839519501,-0.00315998937,-0.006049800664,0.000203905438,0,0,0,0,0,0,0,0,0
0,0,1563346,0.009308598004,0,0.002000000095,0.02266100794,0.005012185778,9.747899055,3.000903962e-05,0.005586292595,-0.002259874484,0,0,0,0,0,0,0,0,0
0,0,1573424,0.009741663933,0,0.002400000114,0.06618369371,-0.01547156088,9.838279724,-0.0003800263803,-0.004190252163,-0.0006763626589,0,0,0,0,0,0,0,0,0
0,0,1583858,0.009334345348,0,0.002899999963,-0.03124923073,-0.01398627087,9.846133232,0.0003799987608,0.004324148409,0.0002504840377,0,0,0,0,0,0,0,0,0
0,0,1593412,0.008914033882,0,0.002099999925,-0.05056383461,0.002986067208,9.726119995,0.000669981644,-0.001888420666,-0.001311980188,0,0,0,0,0,0,0,0,0
0,0,1603759,0.008908984251,0,0.001799999969,-0.01125117764,0.008635925129,9.764513016,0.002949987538,0.0009705829434,-0.002469846513,0,0,0,0,0,0,0,0,0
0,0,1613339,0.008908984251,0,0.002099999925,0.007154138759,-0.002604829613,9.837188721,-0.0008499078103,-0.003114665626,0.002560373861,0,0,0,0,0,0,0,0,0
0,0,1623661,0.009126883931,0,0.001799999969,0.03241719306,-0.0117549831,9.766156197,-0.000549950928,0.002448585117,0.00409157481,0,0,0,0,0,0,0,0,0
0,0,1633401,0.009575488977,0,0.001900000032,0.06467261165,-0.01001517382,9.805646896,-0.004919973202,-0.002544331132,0.0007079147035,0,0,0,0,0,0,0,0,0
0,0,1643586,0.009552486241,0,0.002600000007,-0.007955617271,0.01458494086,9.875173569,0.0034798251,-0.0007942689699,-0.003887975588,0,0,0,0,0,0,0,0,0
0,0,1653492,0.009326307103,0,0.002099999925,-0.0287978407,0.01429657079,9.747092247,0.001529992791,0.001448323252,-0.0002331990545,0,0,0,0,0,0,0,0,0
0,0,1663485,0.009334345348,0,0.001500000013,0.002312347526,-0.01133750845,9.739157677,-0.0008300034679,0.004109721631,0.0003835108946,0,0,0,0,0,0,0,0,0
0,0,1673425,0.009035484865,0,0.002000000095,-0.01612955518,-0.005929814186,9.851596832,-0.00138000038,-0.0006448555505,0.0001391408296,0,0,0,0,0,0,0,0,0
0,0,1683384,0.009035484865,0,0.002000000095,-0.003272638656,0.00187302276,9.797034264,-0.003809982445,-0.001524707768,0.001351221697,0,0,0,0,0,0,0,0,0
0,0,1693450,0.00954253599,0,0.001799999969,0.04904343188,0.0208773464,9.785531044,0.004239959642,0.002859924454,0.002514194464,0,0,0,0,0,0,0,0,0
0,0,1703393,0.00966281537,0,0.002600000007,0.01844939403,-0.002617100021,9.878912926,0.001499953447,-0.002099044155,-0.009312988259,0,0,0,0,0,0,0,0,0
0,0,1713365,0.00944298692,0,0.002600000007,-0.02646858245,0.0009094713605,9.797384262,-0.0001600652758,0.001268164953,0.009326040745,0,0,0,0,0,0,0,0,0
0,0,1723382,0.009154780768,0,0.001900000032,-0.01398184709,-0.0223578494,9.724493027,-0.0002200813178,-0.004931255709,-0.001890947227,0,0,0,0,0,0,0,0,0
0,0,1733389,0.009154780768,0,0.002000000095,0.001992690843,-0.0002875530336,9.817271233,-0.004390161484,0.0002911440097,-0.004032495432,0,0,0,0,0,0,0,0,0
0,0,1743368,0.009453041479,0,0.002300000051,0.02156875096,0.02035355195,9.821648598,-0.00132999511,0.003329058643,0.0006985568907,0,0,0,0,0,0,0,0,0
0,0,1753739,0.009984988719,0,0.002000000095,0.06501651555,0.008358601481,9.775316238,0.006129937246,0.003661549417,0.00217007543,0,0,0,0,0,0,0,0,0
0,0,1763381,0.01002846006,0,0.00270000007,0.01583676226,-0.01871002093,9.865098953,-0.005530118011,-0.005383081269,-0.004917350132,0,0,0,0,0,0,0,0,0
0,0,1773633,0.009343447164,0,0.003199999919,-0.09078578651,0.01499573421,9.854578018,0.002549879486,0.005417870823,0.004158147611,0,0,0,0,0,0,0,0,0
0,0,1784249,0.008809085935,0,0.002400000114,-0.05926957354,0.007139888592,9.718455315,0.0002498661343,-0.006315529346,-0.003937087022,0,0,0,0,0,0,0,0,0
0,0,1793662,0.008908984251,0,0.002099999925,0.006618818268,0.01016091183,9.773893356,-0.003950187936,0.007327202242,0.00482052099,0,0,0,0,0,0,0,0,0
0,0,1803422,0.00921954494,0,0.002600000007,0.03537579253,0.001632938976,9.849737167,0.005520062055,-0.006655375473,0.002215082524,0,0,0,0,0,0,0,0,0
0,0,1813446,0.009563472122,0,0.001900000032,0.05643771961,-0.0144373849,9.727069855,-0.006710027345,-0.001691215439,-0.0006049998919,0,0,0,0,0,0,0,0,0
0,0,1823352,0.0098858485,0,0.002099999925,0.04509017989,0.004244906828,9.81882,0.002660002792,0.004543805029,-0.002813880099,0,0,0,0,0,0,0,0,0
0,0,1833415,0.00965194311,0,0.00270000007,-0.03677042946,0.01157004572,9.856272697,0.001359998831,-0.0003477961582,-0.0003814982774,0,0,0,0,0,0,0,0,0
0,0,1843434,0.009313431568,0,0.002099999925,-0.0591025427,0.01719593629,9.745596886,0.0002000147942,-0.0006583793438,0.001479402184,0,0,0,0,0,0,0,0,0
0,0,1853512,0.009104944766,0,0.001799999969,-0.02197812684,0.003787873778,9.765763283,0.002650013659,0.001746531576,-0.001714221318,0,0,0,0,0,0,0,0,0
0,0,1863430,0.008905055001,0,0.002199999988,-0.01268348191,-0.0111272037,9.841732979,-0.004580041859,-0.002909956966,-0.001895433408,0,0,0,0,0,0,0,0,0
0,0,1873442,0.009104944766,0,0.001900000032,0.01474885829,0.008679882623,9.77163887,0.0001600382384,0.001692420454,0.007649012841,0,0,0,0,0,0,0,0,0
0,0,1883795,0.009525754489,0,0.00139999995,0.06124168262,0.0002043010172,9.751460075,-0.001300120377,0.005209537689,0.002560587134,0,0,0,0,0,0,0,0,0
0,0,1893379,0.00963327568,0,0.002300000051,0.01738256402,0.0008394079632,9.883430481,0.005210164934,-0.002437852323,-0.007502929773,0,0,0,0,0,0,0,0,0
0,0,1903690,0.009313431568,0,0.002199999988,-0.03966852278,0.001479401952,9.789205551,-0.001269999542,-0.001448586932,-6.705998385e-05,0,0,0,0,0,0,0,0,0
0,0,1913332,0.009108787403,0,0.001500000013,-0.023422122,-0.005085006822,9.734858513,0.001790022128,-0.001610676059,0.002769195475,0,0,0,0,0,0,0,0,0
0,0,1923590,0.008908984251,0,0.001900000032,-0.009144261479,-0.01265263278,9.836084366,-0.005890085362,-0.001754376339,-0.003278590972,0,0,0,0,0,0,0,0,0
0,0,1933404,0.009113726206,0,0.002300000051,0.02037384547,0.01394362748,9.838040352,0.002470039995,-0.001154804137,0.001052962383,0,0,0,0,0,0,0,0,0
0,0,1943503,0.009741663933,0,0.001799999969,0.07559025288,-0.004412009381,9.749992371,0.001860002056,0.003838435747,-0.002046509879,0,0,0,0,0,0,0,0,0
0,0,1953356,0.009972462431,0,0.002499999944,0.03634690866,-0.00296455808,9.876294136,0.003490020987,-0.002488530939,0.000839682587,0,0,0,0,0,0,0,0,0
0,0,1963407,0.009326307103,0,0.0027999999,-0.07878662646,-0.006294214632,9.822381973,-0.007950071245,0.004450274631,0.003756450256,0,0,0,0,0,0,0,0,0
0,0,1973331,0.008805111982,0,0.002300000051,-0.05161949992,0.006169426721,9.750736237,0.004460002761,-0.001856811228,-0.001360965776,0,0,0,0,0,0,0,0,0
0,0,1983471,0.008908984251,0,0.002400000114,0.005662881769,0.002034859033,9.807621002,0.003169995034,-0.003777688835,-0.0001326608326,0,0,0,0,0,0,0,0,0
0,0,1993451,0.009013878182,0,0.00270000007,0.01253936067,-0.001379443565,9.836321831,0.001109648729,-0.002836330794,-0.005404831842,0,0,0,0,0,0,0,0,0
0,0,2003385,0.009334345348,0,0.002099999925,0.06004347652,-0.003199089086,9.739031792,-0.006819904316,0.003968001343,0.003821056103,0,0,0,0,0,0,0,0,0
0,0,2013377,0.009773945436,0,0.002300000051,0.05811962858,-0.005177723244,9.813810349,-0.0005699933972,0.00235443376,0.003288213629,0,0,0,0,0,0,0,0,0
0,0,2023405,0.00966281537,0,0.0027999999,-0.0170211643,-0.0008037164225,9.854564667,0.002959970385,-0.0005805313704,-0.003690807149,0,0,0,0,0,0,0,0,0
0,0,2033743,0.009326307103,0,0.002099999925,-0.03704601154,0.01838506013,9.734110832,0.003829962807,0.002260651905,0.002484640572,0,0,0,0,0,0,0,0,0
0,0,2043367,0.009226592258,0,0.001700000023,-0.01826842502,-0.006763508543,9.752220154,-0.0046401117,-0.004856110085,-0.003279201221,0,0,0,0,0,0,0,0,0
0,0,2053651,0.008914033882,0,0.002300000051,-0.03094354272,0.0009419891867,9.863732338,-0.0008199163713,0.0007759621949,0.003216911573,0,0,0,0,0,0,0,0,0
0,0,2063344,0.008914033882,0,0.001900000032,0.002997583244,0.002284771064,9.758318901,0.0001800049504,0.001674823929,0.0004946342669,0,0,0,0,0,0,0,0,0
0,0,2073557,0.009433981031,0,0.00159999996,0.05955116451,0.0104356166,9.766880035,0.002350009745,0.001464474015,-0.00196350948,0,0,0,0,0,0,0,0,0
0,0,2083416,0.00963327568,0,0.002300000051,0.01577275433,0.008443014696,9.875067711,0.001079990529,-0.006267998833,-0.0001634280052,0,0,0,0,0,0,0,0,0
0,0,2093469,0.00921954494,0,0.002000000095,-0.04714885354,-0.00377043779,9.77052021,-0.0009700024966,0.006296946201,0.0005045419093,0,0,0,0,0,0,0,0,0
0,0,2103561,0.009019977413,0,0.00139999995,-0.0120006809,-0.01350062806,9.739486694,0.0007098853239,-0.004491639324,-0.002797184046,0,0,0,0,0,0,0,0,0
0,0,2113370,0.008914033882,0,0.001799999969,-0.01504429989,0.003748121904,9.834605217,-0.002819991438,0.001530098962,0.0003299176751,0,0,0,0,0,0,0,0,0
0,0,2123399,0.009113726206,0,0.002000000095,0.02344972268,0.01880501211,9.816484451,-0.0004199672549,-0.002950532362,0.0005845387932,0,0,0,0,0,0,0,0,0
0,0,2133490,0.009741663933,0,0.001700000023,0.07130303234,0.008810460567,9.775314331,0.006930052768,0.002516167238,0.001702195965,0,0,0,0,0,0,0,0,0
0,0,2143354,0.009751410224,0,0.002300000051,0.00200846442,-0.0121286558,9.860401154,-0.005909978878,0.002028207527,0.001936911489,0,0,0,0,0,0,0,0,0
0,0,2153335,0.009013878182,0,0.002600000007,-0.07863119245,-0.0002906509035,9.829184532,-0.004840018228,0.0003743578854,-0.002589165932,0,0,0,0,0,0,0,0,0
0,0,2163809,0.008800568059,0,0.001799999969,-0.03724166751,0.01627875865,9.721857071,0.002790012863,0.0001800441096,0.002156968229,0,0,0,0,0,0,0,0,0
0,0,2173342,0.008800568059,0,0.002099999925,-0.002154257149,0.001390478457,9.829716682,0.004279938526,-0.001851469046,-0.002451445907,0,0,0,0,0,0,0,0,0
0,0,2183707,0.009008883499,0,0.002499999944,0.03707706183,-0.0009241169901,9.836753845,-0.002929893089,0.0006773647037,0.005945174955,0,0,0,0,0,0,0,0,0
0,0,2193854,0.00954253599,0,0.002099999925,0.06995609403,-0.01071565505,9.755786896,0.001829896821,0.0002392435272,-0.006445660722,0,0,0,0,0,0,0,0,0
0,0,2203625,0.009960923344,0,0.002199999988,0.04107055068,0.005382064264,9.816173553,-0.009730008431,0.00195910316,0.002825216623,0,0,0,0,0,0,0,0,0
0,0,2213391,0.009725225158,0,0.002899999963,-0.03670661896,0.02230574936,9.86762619,0.008039929904,-0.005307578947,-0.001393421669,0,0,0,0,0,0,0,0,0
0,0,2223536,0.009513149038,0,0.002000000095,-0.02616027929,0.003538342193,9.706327438,0.001100032357,0.001620900235,0.0009230446885,0,0,0,0,0,0,0,0,0
0,0,2233393,0.009313431568,0,0.001900000032,-0.01238041278,-0.008441324346,9.793775558,0.002640002873,0.003296094947,0.001407601754,0,0,0,0,0,0,0,0,0
0,0,2243429,0.009013878182,0,0.002400000114,-0.01941300184,-0.0117639536,9.8419981,-0.001500048209,-0.001638647867,-0.002534460276,0,0,0,0,0,0,0,0,0
0,0,2253403,0.009319334291,0,0.001799999969,0.03190974146,0.008177515119,9.740293503,-0.0008200011798,0.001789310831,-0.001182567095,0,0,0,0,0,0,0,0,0
0,0,2263354,0.0098325992,0,0.001900000032,0.04916452989,0.01521614566,9.811255455,0.001440006192,0.002569680102,-0.0002567624324,0,0,0,0,0,0,0,0,0
0,0,2273428,0.00963327568,0,0.002499999944,-0.01627176814,-0.005276285112,9.86393261,-0.004750041291,-0.003688613884,-0.003181420267,0,0,0,0,0,0,0,0,0
0,0,2283404,0.009319334291,0,0.002099999925,-0.03571472317,-0.003950387705,9.751405716,0.003720122389,-0.000609360286,0.006443552673,0,0,0,0,0,0,0,0,0
0,0,2293864,0.009019977413,0,0.00139999995,-0.017272586,-0.01652832516,9.735190392,-0.001059928443,0.004775472917,-0.002556405729,0,0,0,0,0,0,0,0,0
0,0,2303402,0.009226592258,0,0.002000000095,0.01515626907,0.01217170991,9.856488228,-0.0006698942161,-0.005364871584,0.004068021197,0,0,0,0,0,0,0,0,0
0,0,2313763,0.00954253599,0,0.001799999969,0.04323371127,0.0006406939356,9.781580925,-0.001689960598,0.004377621226,-0.002319087507,0,0,0,0,0,0,0,0,0
0,0,2323435,0.01009752415,0,0.001900000032,0.06776866317,-0.01227547321,9.808675766,-0.0002900344552,-0.002411449328,-0.004920913838,0,0,0,0,0,0,0,0,0
0,0,2333671,0.009575488977,0,0.00270000007,-0.04713202268,-0.001718605054,9.880954742,0.001060053241,-0.0009921306046,0.003129419172,0,0,0,0,0,0,0,0,0
0,0,2343375,0.008814193308,0,0.002499999944,-0.1017640978,0.008859278634,9.781534195,0.002430004301,0.004447395448,-0.0001557281794,0,0,0,0,0,0,0,0,0
0,0,2353573,0.008705171756,0,0.001900000032,-0.02044696361,0.009891490452,9.732143402,0.0002600255248,-0.005204585381,0.0009816716192,0,0,0,0,0,0,0,0,0
0,0,2363405,0.008605231531,0,0.002099999925,-0.00603814004,-0.002229698235,9.826810837,-0.003489936935,-0.002124693012,0.001341871684,0,0,0,0,0,0,0,0,0
0,0,2373485,0.008927484974,0,0.002199999988,0.0513529554,-0.01192096528,9.804286003,-0.001210035058,0.001122236834,-0.0009740121895,0,0,0,0,0,0,0,0,0
0,0,2383539,0.009687621146,0,0.001700000023,0.09700231999,-0.003879693104,9.752317429,0.0004400296602,0.0005091817002,0.0009570307448,0,0,0,0,0,0,0,0,0
0,0,2393798,0.009800510481,0,0.002199999988,0.02175317146,0.00505211344,9.851563454,-0.0004999833182,-0.001462554443,0.000362700026,0,0,0,0,0,0,0,0,0
0,0,2403357,0.009453041479,0,0.002499999944,-0.05396878347,0.01157079171,9.826249123,0.003980000038,0.005363018252,-5.95981237e-06,0,0,0,0,0,0,0,0,0
0,0,2413409,0.009126883931,0,0.001799999969,-0.03712918609,0.005653906614,9.728395462,0.003190007294,-0.0004206438607,-0.002454915782,0,0,0,0,0,0,0,0,0
0,0,2423340,0.00871435646,0,0.001900000032,-0.04063512385,-0.007370786741,9.810241699,-0.00772997411,-0.002942581428,0.0009550988325,0,0,0,0,0,0,0,0,0
0,0,2433516,0.00850940682,0,0.002300000051,-0.02674878389,0.001713814796,9.843153,0.0004101718368,-0.002861205954,0.003068641294,0,0,0,0,0,0,0,0,0
0,0,2443722,0.009126883931,0,0.00159999996,0.0656388998,0.004530677106,9.724987984,-0.002290001838,0.005207413342,-0.0004509295977,0,0,0,0,0,0,0,0,0
0,0,2453340,0.009762172587,0,0.002000000095,0.07986562699,0.01812352799,9.837965012,0.006759991404,-0.002210720209,-0.0003220772778,0,0,0,0,0,0,0,0,0
0,0,2463844,0.00966281537,0,0.002300000051,-0.01283443999,-0.00707030762,9.835551262,-0.0006900150911,2.816690358e-05,-0.0005593619426,0,0,0,0,0,0,0,0,0
0,0,2475126,0.009353608824,0,0.001799999969,-0.02880509011,-0.007591732778,9.745494843,-0.00250993832,0.0007701667491,0.003086689627,0,0,0,0,0,0,0,0,0
0,0,2483631,0.009144397452,0,0.001700000023,-0.0225958731,-0.002744128462,9.793676376,0.000160088035,0.00402506208,-0.004401607439,0,0,0,0,0,0,0,0,0
0,0,2493423,0.009027180262,0,0.002199999988,-0.01554544456,0.01719497144,9.848770142,-0.0049298089,-0.005535392091,0.005302953534,0,0,0,0,0,0,0,0,0
0,0,2503527,0.009343447164,0,0.002099999925,0.0345804207,0.006724315695,9.788877487,0.006040005945,0.00378641882,-0.002908601426,0,0,0,0,0,0,0,0,0
0,0,2513365,0.00989949517,0,0.002199999988,0.07177843899,-0.007283886429,9.804421425,0.003099975176,-0.0009495561244,-0.003112458391,0,0,0,0,0,0,0,0,0
0,0,2523452,0.009575488977,0,0.0027999999,-0.03372393548,-0.005639873911,9.859503746,0.0003399707784,-0.001957172528,-0.001044028439,0,0,0,0,0,0,0,0,0
0,0,2533407,0.009234717116,0,0.002400000114,-0.05176572129,0.009583905339,9.761545181,0.0003200983629,0.0005073681823,0.004098599311,0,0,0,0,0,0,0,0,0
0,0,2543461,0.009243917651,0,0.001700000023,0.006438937038,0.004409985617,9.734266281,-0.001519999001,0.002023092005,0.0002457671799,0,0,0,0,0,0,0,0,0
0,0,2553487,0.009364827536,0,0.002099999925,0.02704891004,-0.009720878676,9.831969261,-0.00368022453,-0.006192749366,-0.003402675968,0,0,0,0,0,0,0,0,0
0,0,2563372,0.01008067466,0,0.001700000023,0.0920683369,-0.01880791411,9.762633324,0.001720023109,0.005946184974,0.003294739174,0,0,0,0,0,0,0,0,0
0,0,2573329,0.01166918967,0,0.0006000000285,0.206761241,-0.05838753656,9.688815117,-0.001549979206,0.001159004052,-0.005185101181,0,0,0,0,0,0,0,0,0
0,0,2583467,0.01369708031,0,9.999999747e-05,0.2355659455,-0.06271198392,9.752209663,0.001299889409,0.001971503953,0.004606458358,0,0,0,0,0,0,0,0,0
0,0,2593801,0.01597059891,0,-0.001000000047,0.2369544208,-0.04834260792,9.682946205,0.002220131457,0.005348203704,-0.001707230345,0,0,0,0,0,0,0,0,0
0,0,2603473,0.01906646229,0,-0.002300000051,0.3137615621,0.03643532097,9.669789314,-0.001960015623,-0.004116666503,0.0004465385282,0,0,0,0,0,0,0,0,0
0,0,2613687,0.02215513587,0,-0.002899999963,0.3068039417,0.0593219921,9.739780426,0.001400085865,0.005753327161,-0.0009336943622,0,0,0,0,0,0,0,0,0
0,0,2623414,0.02551568113,0,-0.003100000089,0.3281927407,0.04554262385,9.77927494,-0.004019499756,0.001128341071,-0.004856322426,0,0,0,0,0,0,0,0,0
0,0,2633598,0.0298303552,0,-0.00419999985,0.4360498488,0.04098585248,9.691102982,-0.0001508254645,0.002633506199,0.006398913916,0,0,0,0,0,0,0,0,0
0,0,2643360,0.03395673633,0,-0.004399999976,0.4165816307,-0.0008216232527,9.781798363,-0.0004196394293,0.001681683119,-0.00248673372,0,0,0,0,0,0,0,0,0
0,0,2653521,0.03728404641,0,-0.00400000019,0.3338795006,0.02794113755,9.84058094,-0.004609894939,0.004050641786,-0.0005693610874,0,0,0,0,0,0,0,0,0
0,0,2663361,0.04061920941,0,-0.004399999976,0.344563365,-0.008184208535,9.756379128,-0.001330655185,0.003394403029,0.002991786227,0,0,0,0,0,0,0,0,0
0,0,2673418,0.04427007958,0,-0.004600000102,0.363279134,-0.01489611063,9.779409409,-0.004810171667,0.004931722302,0.0006398169789,0,0,0,0,0,0,0,0,0
0,0,2683421,0.04790041968,0,-0.003800000064,0.3642480671,0.01604845747,9.876871109,0.004112842493,0.004171707667,-0.009197787382,0,0,0,0,0,0,0,0,0
0,0,2693366,0.05225322768,0,-0.003599999938,0.4382405877,0.02112131566,9.822952271,-0.001780741382,0.003281114856,0.002167428145,0,0,0,0,0,0,0,0,0
0,0,2703360,0.05655236542,0,-0.003199999919,0.4327088892,-0.004798384849,9.834526062,0.005769844167,0.007461822126,0.0003752429911,0,0,0,0,0,0,0,0,0
0,0,2713399,0.06005205959,0,-0.002300000051,0.3523312509,-0.01886823215,9.894560814,-0.001209217706,-0.0024462156,-0.002001105342,0,0,0,0,0,0,0,0,0
0,0,2723384,0.06346692145,0,-0.001799999969,0.3443423808,0.007378166541,9.844882011,0.002299908316,0.001153210527,0.0002285326045,0,0,0,0,0,0,0,0,0
0,0,2733429,0.0675784722,0,-0.002199999988,0.4114170671,-0.004132000264,9.761620522,-0.003211465664,0.004706255626,0.003263425315,0,0,0,0,0,0,0,0,0
0,0,2743759,0.07165821642,0,-0.00159999996,0.4084920585,0.02168085612,9.864318848,-0.0006391204079,0.0008130659116,-0.001924850396,0,0,0,0,0,0,0,0,0
0,0,2753374,0.07581991702,0,-0.0007999999798,0.4176630378,0.03770625591,9.874048233,0.0054891482,0.004346990492,0.001704882714,0,0,0,0,0,0,0,0,0
0,0,2763671,0.08060632646,0,-0.0006000000285,0.4817400575,-0.02336193062,9.818160057,0.001380254282,-0.0004235297674,-0.0005133426748,0,0,0,0,0,0,0,0,0
0,0,2773346,0.08517540991,0,-0.0001999999949,0.4606227875,-0.02306550741,9.845692635,-0.0001284909813,0.004193644971,-0.002815356245,0,0,0,0,0,0,0,0,0
0,0,2784091,0.08967463672,0,0.0001999999949,0.4542047679,0.0218706876,9.839548111,-0.001949430676,-0.0008354193997,-0.001078746631,0,0,0,0,0,0,0,0,0
0,0,2793411,0.0944532156,0,9.999999747e-05,0.4824605584,0.00706422748,9.789548874,0.001818060642,-0.0002600958105,0.003694456071,0,0,0,0,0,0,0,0,0
0,0,2803559,0.09866635501,0,0.0001999999949,0.4187076986,-0.02684328891,9.804265976,-0.004250755999,0.007653086912,0.001256992109,0,0,0,0,0,0,0,0,0
0,0,2813433,0.1024836153,0,0.000699999975,0.3864068985,-0.01338759251,9.854816437,-0.002158849966,-0.0003476290731,-0.001923621749,0,0,0,0,0,0,0,0,0
0,0,2823407,0.1071410775,0,0.000699999975,0.4647871852,-0.02220393717,9.799546242,0.005993316416,0.003701912239,-0.005228719208,0,0,0,0,0,0,0,0,0
0,0,2833429,0.1118801162,0,0.001300000004,0.4749492109,-0.0129469391,9.854870796,0.0004490006831,-0.001953882631,0.001627679565,0,0,0,0,0,0,0,0,0
0,0,2843423,0.1159001738,0,0.00159999996,0.4087468982,-0.00957679376,9.832052231,-0.004771018401,0.00221903692,0.001599986572,0,0,0,0,0,0,0,0,0
0,0,2853433,0.1200010478,0,0.001700000023,0.4096124172,-0.01794859767,9.809167862,0.0008799890056,0.0005197250284,1.747201532e-05,0,0,0,0,0,0,0,0,0
0,0,2863561,0.1240040287,0,0.001799999969,0.4048922956,-0.03511736169,9.809914589,-0.002464768011,0.0002548748453,-0.008137601428,0,0,0,0,0,0,0,0,0
0,0,2873817,0.1280834526,0,0.002099999925,0.4099963605,0.02804284357,9.826997757,-0.001163874404,0.00285382336,0.005765170325,0,0,0,0,0,0,0,0,0
0,0,2883364,0.1325227916,0,0.002000000095,0.4412471354,0.01962395012,9.786932945,-0.0002259897592,0.001880191849,-0.005812031217,0,0,0,0,0,0,0,0,0
0,0,2893728,0.1368635148,0,0.002400000114,0.431969583,0.005363346543,9.846688271,0.004980864003,0.00242067175,-0.001208404545,0,0,0,0,0,0,0,0,0
0,0,2903329,0.1403256655,0,0.002600000007,0.3571224511,-0.006722257007,9.814605713,-0.0001204129221,-0.005373177119,0.0006255946937,0,0,0,0,0,0,0,0,0
0,0,2913639,0.1441246718,0,0.001799999969,0.3715213239,0.02689533494,9.72359848,-0.003759761341,0.006874264684,-0.0003292060283,0,0,0,0,0,0,0,0,0
0,0,2923364,0.148242265,0,0.001700000023,0.4122592509,0.04801026732,9.786626816,0.002603016794,-0.002901173895,-0.004314799327,0,0,0,0,0,0,0,0,0
0,0,2933532,0.1521214247,0,0.00139999995,0.393139869,0.02614359744,9.769098282,-0.002371355426,-0.0006641100044,0.001957787434,0,0,0,0,0,0,0,0,0
0,0,2943442,0.156242162,0,0.0008999999845,0.4134811759,0.004444448277,9.748508453,-0.0005737828906,0.002810487989,0.005253839772,0,0,0,0,0,0,0,0,0
0,0,2953432,0.1605636328,0,0.001000000047,0.4337638617,-0.01149195898,9.805238724,0.00109499821,0.00186133408,-0.00677222386,0,0,0,0,0,0,0,0,0
0,0,2963405,0.1647036672,0,0.000699999975,0.4157390594,0.02282509208,9.775642395,-0.002632559044,0.001460090745,0.003397362074,0,0,0,0,0,0,0,0,0
0,0,2973416,0.1688628495,0,-0.0001999999949,0.4117242098,0.02090506628,9.705124855,0.004933873657,0.000736151298,-0.005095014349,0,0,0,0,0,0,0,0,0
0,0,2983470,0.1731048822,0,-0.0003999999899,0.4293650985,-0.007811556105,9.781567574,-0.001291519264,0.004190512467,0.001896254718,0,0,0,0,0,0,0,0,0
