version,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop
0,0,89563879,37.577470553,126.897556789,15.8657245636,1.96673488617,-0.762205779552,-131.281646729,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89573895,37.5774700938,126.897557428,15.8655347824,1.96175014973,-0.778535068035,-131.272598267,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89583835,37.5774696379,126.897558068,15.8658638,1.95762491226,-0.798645853996,-131.26852417,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89593860,37.5774691851,126.8975587,15.8659410477,1.94261336327,-0.820189058781,-131.261657715,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89605607,37.577468729,126.897559334,15.8660373688,1.92639875412,-0.847060799599,-131.256958008,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89613865,37.5774682861,126.897559961,15.8663730621,1.91774702072,-0.871411502361,-131.250137329,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89624006,37.5774678365,126.897560589,15.8666162491,1.91132986546,-0.89805406332,-131.247497559,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89634781,37.5774673842,126.897561221,15.8667001724,1.91121530533,-0.923722565174,-131.241424561,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89643852,37.5774669443,126.897561844,15.8671169281,1.90663170815,-0.952656924725,-131.236724854,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89653987,37.577466498,126.897562469,15.8673667908,1.9089807272,-0.980502665043,-131.234375,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89663994,37.5774660489,126.897563096,15.8675632477,1.91161644459,-1.01195800304,-131.232772827,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89673858,37.5774656032,126.89756372,15.8683195114,1.90548574924,-1.03951728344,-131.230651855,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89683879,37.5774651595,126.89756434,15.8684310913,1.90823590755,-1.06638908386,-131.230316162,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89693862,37.5774647139,126.897564963,15.8687067032,1.90428256989,-1.09589636326,-131.227676392,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89703849,37.577464271,126.897565583,15.8693361282,1.89551627636,-1.12082004547,-131.226303101,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89713988,37.5774638304,126.897566198,15.869433403,1.89305257797,-1.14878034592,-131.225097656,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89723872,37.5774633873,126.897566817,15.869556427,1.88445818424,-1.17124032974,-131.225265503,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89733833,37.5774629476,126.897567431,15.8701162338,1.88634896278,-1.19530451298,-131.224060059,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89743970,37.57746251,126.897568041,15.8701000214,1.88245284557,-1.21782183647,-131.222396851,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89753984,37.5774620701,126.897568656,15.8701696396,1.88445818424,-1.24016714096,-131.220916748,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89763853,37.5774616276,126.897569268,15.8700723648,1.88107776642,-1.26188230515,-131.219818115,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89774026,37.5774611929,126.897569874,15.8698883057,1.879301548,-1.28130555153,-131.218444824,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89783958,37.5774607562,126.897570484,15.8698320389,1.88491654396,-1.29952561855,-131.216781616,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89793837,37.5774603172,126.897571091,15.8694972992,1.8806194067,-1.31224524975,-131.215072632,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89803903,37.577459886,126.897571692,15.869178772,1.89093255997,-1.32198548317,-131.215240479,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89813817,37.5774594521,126.897572297,15.8689594269,1.88909912109,-1.33630943298,-131.213699341,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89834010,37.5774585891,126.897573495,15.8681716919,1.89505791664,-1.36186337471,-131.213638306,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89843872,37.5774581585,126.897574095,15.8678455353,1.89906859398,-1.37022852898,-131.212432861,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89854004,37.5774577271,126.897574693,15.8673257828,1.91442382336,-1.37664568424,-131.213119507,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89863896,37.5774573034,126.897575284,15.866897583,1.91929399967,-1.3832347393,-131.214904785,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89873840,37.5774568762,126.897575879,15.866607666,1.92107021809,-1.39159989357,-131.218505859,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89883864,37.5774564489,126.897576472,15.8661231995,1.93126881123,-1.39916288853,-131.220458984,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89894029,37.5774560288,126.897577058,15.8657207489,1.93373250961,-1.40666866302,-131.2237854,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89903966,37.5774556056,126.897577649,15.865316391,1.94232690334,-1.41692459583,-131.230484009,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89914040,37.5774551823,126.897578236,15.8647689819,1.95000457764,-1.42569088936,-131.234436035,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89923867,37.5774547662,126.897578818,15.8641777039,1.96037507057,-1.42958700657,-131.242279053,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89934369,37.5774543465,126.897579403,15.8637857437,1.96111989021,-1.43709278107,-131.250762939,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89944034,37.5774539273,126.897579986,15.8630256653,1.96123456955,-1.44265043736,-131.261199951,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89953865,37.5774535151,126.897580563,15.8622817993,1.96839654446,-1.44379639626,-131.273117065,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89963874,37.5774530999,126.897581144,15.8616542816,1.97916805744,-1.44872379303,-131.285598755,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89975195,37.5774526849,126.897581721,15.86079216,1.96879756451,-1.44809353352,-131.299987793,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89983977,37.5774522764,126.897582292,15.8600139618,1.97149050236,-1.45221877098,-131.3152771,0,0,0,0,0,0,0,0,0,5,6,0
0,0,89993932,37.577451865,126.897582868,15.8591995239,1.9797410965,-1.45726084709,-131.329666138,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90003810,37.5774514776,126.897583443,15.8592338562,1.97853791714,-1.45834946632,-131.347244263,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90013970,37.5774510732,126.897584008,15.8583679199,1.98117351532,-1.4613288641,-131.368331909,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90023840,37.5774506655,126.897584578,15.8575410843,1.98816359043,-1.45983922482,-131.388397217,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90034570,37.5774502814,126.897585147,15.8574371338,1.98667383194,-1.4592089653,-131.411819458,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90043870,37.5774498808,126.897585706,15.8565139771,1.97601687908,-1.45966732502,-131.43560791,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90053892,37.5774494771,126.897586271,15.855632782,1.9755011797,-1.46258938313,-131.458633423,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90066069,37.5774490961,126.897586833,15.8554887772,1.97481358051,-1.45915162563,-131.483505249,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90073935,37.5774486992,126.897587387,15.8545455933,1.97149050236,-1.46184456348,-131.513183594,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90084801,37.5774482995,126.897587945,15.8536624908,1.96879756451,-1.46906375885,-131.535232544,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90093805,37.5774478769,126.897588499,15.8521728516,1.95859897137,-1.46975135803,-131.570297241,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90104452,37.5774474838,126.897589046,15.8512086868,1.95957291126,-1.47267341614,-131.602966309,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90123817,37.5774466683,126.897590139,15.8488674164,1.94822835922,-1.47977805138,-131.668502808,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90134548,37.5774462789,126.89759068,15.8479442596,1.94066536427,-1.48063755035,-131.705413818,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90143963,37.5774458862,126.897591225,15.8470392227,1.94118106365,-1.48424720764,-131.741271973,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90153801,37.5774454711,126.89759176,15.8456754684,1.94301450253,-1.4865963459,-131.782012939,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90163837,37.5774450854,126.897592293,15.8448143005,1.93356072903,-1.49129450321,-131.818908691,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90173973,37.5774446964,126.897592832,15.8439273834,1.93012297153,-1.49811279774,-131.862792969,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90183979,37.5774442851,126.89759336,15.8426828384,1.92817485332,-1.50229537487,-131.90737915,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90194020,37.5774439035,126.897593886,15.8419322968,1.92576849461,-1.50716543198,-131.952178955,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90203819,37.5774435187,126.897594418,15.8410787582,1.93235743046,-1.51713490486,-131.999969482,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90213772,37.5774431135,126.897594941,15.8406391144,1.92525279522,-1.5236093998,-132.049118042,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90224021,37.5774427359,126.89759546,15.839972496,1.92685711384,-1.52750551701,-132.101028442,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90234638,37.5774423552,126.897595985,15.8392190933,1.92565381527,-1.53650093079,-132.151275635,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90244758,37.5774419548,126.897596499,15.8388729095,1.92582571507,-1.54681420326,-132.20954895,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90254097,37.5774415811,126.89759701,15.8383188248,1.93058133125,-1.54910600185,-132.261871338,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90265766,37.5774412042,126.897597527,15.837647438,1.93241477013,-1.55580961704,-132.320419312,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90274793,37.577440816,126.897598035,15.8366785049,1.94083726406,-1.56726872921,-132.378631592,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90285190,37.5774404466,126.897598538,15.8362083435,1.93929028511,-1.57718098164,-132.438278198,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90296380,37.5774400732,126.897599047,15.8356676102,1.93654000759,-1.58892655373,-132.499694824,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90303848,37.5774396896,126.897599546,15.8348007202,1.94490528107,-1.60164618492,-132.559509277,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90314037,37.5774393238,126.897600039,15.8344154358,1.94622302055,-1.61155843735,-132.623397827,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90323871,37.577438955,126.89760054,15.8339424133,1.95710921288,-1.62336134911,-132.688491821,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90333841,37.5774385761,126.897601031,15.8331575394,1.97704815865,-1.63252866268,-132.754714966,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90343808,37.5774382145,126.897601515,15.8327388763,1.98449659348,-1.64478993416,-132.818145752,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90353925,37.5774378493,126.897602006,15.8323917389,1.99876332283,-1.65785336494,-132.892227173,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90363805,37.5774374769,126.897602481,15.8322591782,2.00821709633,-1.6740680933,-132.960067749,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90373871,37.5774371193,126.897602955,15.8318738937,2.0225982666,-1.68541264534,-133.027282715,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90383885,37.5774367586,126.897603438,15.8314657211,2.03967237473,-1.6993355751,-133.095062256,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90393901,37.577436391,126.897603903,15.8313398361,2.05875205994,-1.71027898788,-133.168746948,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90403872,37.577436038,126.897604369,15.8308982849,2.08132648468,-1.72231113911,-133.241271973,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90413966,37.577435681,126.897604841,15.8305692673,2.0946764946,-1.73697888851,-133.314041138,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90423981,37.5774353182,126.897605297,15.8303995132,2.11335492134,-1.74654722214,-133.389389038,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90433880,37.5774349693,126.897605752,15.8299617767,2.13438248634,-1.75674593449,-133.463989258,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90443864,37.5774346168,126.897606216,15.8295669556,2.14836263657,-1.7712417841,-133.543395996,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90453911,37.5774342589,126.897606662,15.8293676376,2.17477583885,-1.78356027603,-133.620925903,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90465091,37.5774339146,126.897607108,15.8288831711,2.18995928764,-1.79530596733,-133.696777344,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90474030,37.5774335662,126.897607562,15.8284597397,2.21327877045,-1.80842673779,-133.777450562,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90484486,37.5774332135,126.897607999,15.8281927109,2.23212909698,-1.81805241108,-133.861160278,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90493978,37.5774328738,126.897608434,15.8276968002,2.24421834946,-1.82773542404,-133.940628052,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90503939,37.5774325306,126.897608878,15.8271875381,2.27223610878,-1.83518385887,-134.024169922,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90513997,37.5774321881,126.897609302,15.8261651993,2.28667449951,-1.84480953217,-134.107070923,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90523863,37.5774318537,126.897609728,15.8256158829,2.30013895035,-1.85237252712,-134.193710327,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90533977,37.5774315151,126.897610162,15.8250865936,2.31217122078,-1.85850322247,-134.279586792,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90544210,37.577431178,126.897610576,15.8240404129,2.32809948921,-1.86830079556,-134.368118286,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90553945,37.5774308491,126.897610992,15.8233976364,2.34775185585,-1.86893105507,-134.456069946,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90564650,37.5774305155,126.897611417,15.822851181,2.35806512833,-1.87471795082,-134.549118042,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90573921,37.5774301839,126.897611822,15.8217439651,2.36969614029,-1.87718164921,-134.64175415,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90583843,37.57742986,126.897612229,15.8210525513,2.38195753098,-1.8721395731,-134.734405518,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90593978,37.5774295318,126.897612644,15.8204212189,2.3880879879,-1.87116551399,-134.828598022,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90604656,37.5774291996,126.897613045,15.8195180893,2.40607905388,-1.86732673645,-134.926345825,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90613932,37.5774288811,126.897613443,15.8187961578,2.40648007393,-1.86297225952,-135.024490356,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90624031,37.577428558,126.897613849,15.8180837631,2.41759538651,-1.85907614231,-135.123382568,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90633950,37.5774282316,126.897614241,15.8171310425,2.41931438446,-1.85053908825,-135.225265503,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90643884,37.5774279185,126.897614629,15.8163309097,2.4233250618,-1.8397102356,-135.332000732,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90655266,37.5774276012,126.897615026,15.815574646,2.42762207985,-1.83312118053,-135.436676025,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90664687,37.5774272808,126.897615403,15.8146753311,2.42252278328,-1.82034420967,-135.541366577,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90674611,37.5774269728,126.897615782,15.8138237,2.42401266098,-1.80796837807,-135.653091431,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90683873,37.5774266602,126.89761617,15.8129606247,2.4185693264,-1.79060769081,-135.760864258,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90695035,37.5774263375,126.897616544,15.8129692078,2.41014695168,-1.7710698843,-135.877853394,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90704642,37.5774260333,126.897616917,15.8119802475,2.40871453285,-1.75726151466,-135.993301392,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90714014,37.5774257261,126.897617294,15.8111667633,2.39032268524,-1.73571836948,-136.109786987,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90726621,37.5774254084,126.897617661,15.8110694885,2.38642644882,-1.71245622635,-136.229888916,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90734046,37.5774251084,126.897618025,15.8100452423,2.37685823441,-1.69280385971,-136.35043335,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90743917,37.5774248044,126.897618396,15.809091568,2.36230492592,-1.66696345806,-136.479125977,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90753898,37.5774244909,126.897618755,15.808886528,2.34838199615,-1.64307105541,-136.6065979,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90763860,37.5774241936,126.897619112,15.8078432083,2.32827138901,-1.61671495438,-136.732879639,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90773933,37.5774238943,126.897619475,15.806810379,2.32019257545,-1.5920778513,-136.863739014,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90783966,37.5774235844,126.897619828,15.8065185547,2.30604052544,-1.56509149075,-137.000228882,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90793860,37.5774232897,126.897620178,15.8054409027,2.28214812279,-1.5369592905,-137.137557983,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90804963,37.5774229927,126.897620534,15.8043651581,2.27160573006,-1.50590503216,-137.276672363,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90813821,37.577422672,126.897620891,15.8040390015,2.25143766403,-1.4790905714,-137.416702271,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90823822,37.5774223796,126.897621235,15.8028869629,2.23464989662,-1.45090103149,-137.563034058,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90833877,37.5774220856,126.897621584,15.8017978668,2.21539855003,-1.42339909077,-137.706054688,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90844633,37.5774217685,126.897621933,15.8014211655,2.1963763237,-1.39308953285,-137.855484009,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90853914,37.5774214787,126.89762227,15.800286293,2.18021893501,-1.3653011322,-138.004684448,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90863880,37.5774211865,126.897622613,15.7991580963,2.16434812546,-1.33705425262,-138.157653809,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90873845,37.5774208726,126.897622955,15.7987537384,2.14492487907,-1.31470894814,-138.307769775,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90883801,37.5774205847,126.897623285,15.7976474762,2.13146018982,-1.28686320782,-138.464813232,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90893926,37.5774202952,126.89762362,15.7965288162,2.11742281914,-1.26251244545,-138.622039795,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90903789,37.5774199844,126.897623955,15.7960968018,2.10619282722,-1.23873472214,-138.780288696,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90913930,37.577419698,126.897624277,15.7950124741,2.08808732033,-1.21472787857,-138.939178467,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90923865,37.57741941,126.897624606,15.7939157486,2.07817530632,-1.19089281559,-139.101150513,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90933807,37.5774191015,126.897624933,15.7934570313,2.07336235046,-1.167573452,-139.261352539,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90944740,37.5774188162,126.897625248,15.7923746109,2.06345009804,-1.14264976978,-139.427444458,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90953851,37.5774185301,126.897625569,15.7912988663,2.05680394173,-1.1253464222,-139.592285156,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90963838,37.5774182505,126.897625876,15.7911109924,2.04671978951,-1.10334479809,-139.758560181,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90973910,37.5774179663,126.897626184,15.7900848389,2.04437065125,-1.08237457275,-139.924194336,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90983881,37.5774176813,126.897626498,15.7889814377,2.04351139069,-1.07034242153,-140.090011597,0,0,0,0,0,0,0,0,0,5,6,0
0,0,90993800,37.5774174025,126.897626798,15.7887907028,2.03806805611,-1.05189323425,-140.258239746,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91003799,37.5774171194,126.897627098,15.7878131866,2.04041719437,-1.04060590267,-140.425369263,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91013875,37.5774168355,126.897627405,15.786781311,2.04540205002,-1.02679765224,-140.592559814,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91024682,37.5774165576,126.897627697,15.786608696,2.04694890976,-1.01424992085,-140.757110596,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91035503,37.5774162758,126.89762799,15.785654068,2.0553715229,-1.00273346901,-140.927398682,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91043859,37.5774159929,126.897628289,15.7847146988,2.0555434227,-0.993222355843,-141.093032837,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91054458,37.577415716,126.897628574,15.7845478058,2.06505441666,-0.980674564838,-141.263427734,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91063787,37.5774154354,126.897628859,15.7836666107,2.07244563103,-0.973226130009,-141.431365967,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91074775,37.5774151538,126.89762915,15.7827653885,2.08018064499,-0.963027477264,-141.597579956,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91083854,37.5774148782,126.897629428,15.7826328278,2.0954785347,-0.955980062485,-141.764877319,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91093898,37.5774145995,126.897629706,15.7818632126,2.10882854462,-0.951224505901,-141.933624268,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91104080,37.5774143193,126.89762999,15.781003952,2.12126159668,-0.94560956955,-142.09954834,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91114548,37.577414056,126.897630249,15.7806749344,2.13512730598,-0.938905954361,-142.265991211,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91123843,37.5774137788,126.897630519,15.7799730301,2.15071177483,-0.936155736446,-142.437988281,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91133901,37.5774135006,126.897630796,15.7791976929,2.16939020157,-0.931743979454,-142.606552124,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91143886,37.5774132379,126.897631043,15.7790155411,2.17987513542,-0.929337561131,-142.773803711,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91153840,37.5774129627,126.897631307,15.778424263,2.19901204109,-0.926873803139,-142.944656372,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91163977,37.5774126862,126.897631576,15.7777385712,2.22227406502,-0.924180924892,-143.110137939,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91173886,37.5774124224,126.897631804,15.7769680023,2.23591041565,-0.922290146351,-143.277374268,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91183838,37.5774121495,126.89763206,15.7764606476,2.25837039948,-0.920112907887,-143.448806763,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91193835,37.5774118747,126.897632323,15.7758951187,2.27458524704,-0.921086966991,-143.61680603,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91203840,37.5774116125,126.897632545,15.775229454,2.29332089424,-0.918909728527,-143.789825439,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91213828,37.5774113415,126.897632796,15.7748308182,2.30753016472,-0.916102230549,-143.957473755,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91224031,37.5774110689,126.897633052,15.7743434906,2.32643795013,-0.914326071739,-144.127532959,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91233900,37.577410809,126.897633269,15.7732057571,2.34551739693,-0.912664473057,-144.297241211,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91243797,37.5774105404,126.897633513,15.7728900909,2.35388255119,-0.913695812225,-144.469589233,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91254668,37.5774102697,126.897633763,15.7725105286,2.37112855911,-0.912378013134,-144.641311646,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91263790,37.5774100115,126.897633975,15.7715044022,2.38556718826,-0.907507836819,-144.810897827,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91273867,37.5774097449,126.897634215,15.7712554932,2.40132331848,-0.907737016678,-144.985427856,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91284076,37.5774094766,126.897634458,15.7709112167,2.41559004784,-0.907565176487,-145.155929565,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91293859,37.5774092084,126.897634677,15.7701177597,2.42756485939,-0.906018137932,-145.330108643,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91304510,37.577408944,126.89763491,15.7698993683,2.43741965294,-0.905330598354,-145.504516602,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91314066,37.5774086778,126.897635149,15.7696256638,2.45157170296,-0.90080422163,-145.679443359,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91325314,37.5774084117,126.897635362,15.7688989639,2.45987963676,-0.899772942066,-145.851501465,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91333821,37.5774081496,126.89763559,15.7687101364,2.47059392929,-0.894387125969,-146.023849487,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91343845,37.5774078856,126.897635823,15.7684850693,2.48067808151,-0.889173209667,-146.1980896,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91353990,37.5774076217,126.897636032,15.7678203583,2.48950171471,-0.886995971203,-146.374099731,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91363847,37.5774073614,126.897636255,15.7676334381,2.49563217163,-0.884417653084,-146.547424316,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91374677,37.5774070997,126.897636482,15.7674636841,2.49798130989,-0.880292356014,-146.723373413,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91384637,37.5774068408,126.89763668,15.7670249939,2.50050234795,-0.879948556423,-146.896865845,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91393874,37.5774065824,126.897636898,15.7668571472,2.50485682487,-0.87908911705,-147.070648193,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91403799,37.5774063223,126.89763712,15.7666950226,2.50405478477,-0.874734640121,-147.245742798,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91413841,37.5774060653,126.897637314,15.7662773132,2.51482629776,-0.868374824524,-147.421646118,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91425223,37.5774058087,126.897637526,15.7660770416,2.52141547203,-0.86619758606,-147.592895508,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91433964,37.5774055505,126.897637742,15.7659463882,2.5126490593,-0.8649944067,-147.767929077,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91443770,37.5774052954,126.897637932,15.765496254,2.51511287689,-0.861671209335,-147.940505981,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91455394,37.5774050408,126.897638138,15.7652750015,2.50881028175,-0.860983669758,-148.112228394,0,0,0,0,0,0,0,0,0,5,6,0
